1135	0.040942386,-0.039589014,0.0036814068,-0.06578617,-0.019077979,0.015683405,0.076162964,0.053730413,0.10818701,0.051918812,0.036001,-0.08515431,-0.06682275,-0.05581083,-0.10502355,0.025745472,-0.0064638676,0.01516592,0.017130172,0.0958208,-0.06482505,0.08393845,0.028375817,-0.004366306,0.070672214,-6.924458E-4,-0.011934312,0.0541539,-0.029383486,-0.059336077,-0.12640338,-0.0127293505,0.040463254,-0.03214025,0.025559375,-0.040881425,-0.0238037,-0.043213785,0.121253125,-0.0028885386,-0.0014382883,-0.039670162,-0.031612776,0.047329906,0.017054955,0.05338889,0.029603694,0.039927293,-0.058105282,0.033598732,0.11086907,0.06432786,-0.012357587,-0.08953671,-0.010377929,-0.05652221,0.017435927,-0.010286647,-0.007821045,0.015298259,-0.011256612,0.024051249,-0.0023505967,-0.068031274,0.020267721,0.029669547,0.070962176,0.011423486,0.035287384,0.020944767,0.0158825,0.023548245,-0.048935357,-0.093442,-0.009201178,-0.030161364,0.0576078,0.041403547,-0.06859089,-0.08445851,-0.04827314,0.034470797,-0.010781228,-0.03464474,0.04697401,-0.015963152,0.06322545,0.006588706,0.038164627,0.02093637,0.14084093,-0.05770875,0.036351006,-0.030224398,0.07741773,0.048431344,0.11935037,0.0806969,-0.02036348,-0.027034385,-0.04619309,0.060252156,-0.05069613,-0.096962124,-0.023340296,0.013759696,-0.049149174,0.06635809,-0.02812476,-0.03161491,-0.03428963,-0.05222893,-0.08249847,-0.073067136,0.06720308,0.098248646,0.0010569603,-0.047496237,0.056426294,0.02060978,-0.015104085,-0.030760631,0.043661144,-0.061154872,-0.058027804,-0.01768743,-0.10763567,0.028121939
25412	0.32281002,-0.10742809,-0.020194817,-0.36106947,0.052853618,-0.0066307825,0.029872367,0.18012959,0.22939484,0.30107442,0.006030727,-0.12986979,-0.21186066,-0.08084415,0.078312494,0.49540427,-0.29969558,0.39148587,0.0023360471,0.3713269,-0.11569697,-0.0191795,0.28185943,0.26441032,0.18175073,0.0619543,-0.045556296,-0.075701304,-0.3919413,-0.0140554905,-0.3728401,0.07574343,0.104009524,0.090760104,0.03792527,0.32606024,-0.029618287,-0.13763401,0.18045214,-0.010175581,0.17436069,-0.04352319,-0.25472686,0.21917881,-0.035516825,0.4240716,-0.028664079,0.43272555,-0.030572014,0.09169016,0.34608307,0.39944664,-0.2521675,-0.34679002,0.03827241,0.05778647,0.013846338,0.300954,-0.29951808,0.11838349,-0.19253826,0.0010752222,0.092046075,-0.25626436,-0.0780543,0.04335227,0.24450208,-0.041821986,0.1576569,-0.16421038,-0.20325512,0.10386979,0.07079828,-0.23128241,0.14530174,-0.13746323,0.08181774,-0.24259426,0.065206334,0.06759771,-0.31250504,0.30822805,0.26486778,0.18220167,-0.07686121,0.05335337,-0.08473996,-0.38167444,-0.091800116,-0.1223817,-0.11048796,0.009868721,0.10371857,0.1434508,-0.06750391,-0.08291561,0.24893266,0.3784414,0.08336605,-0.17193367,0.17611548,-0.12021264,0.22203925,-0.08013618,0.045070425,-0.1712379,-0.117865026,0.13858499,0.10448213,-0.040203396,0.007242158,-0.20773943,-0.27875355,0.017104315,-0.079750285,0.24118018,0.035993584,0.1591915,0.058673136,0.0037856738,-0.02828413,-0.013469862,0.076296315,0.09487641,-0.16933727,-0.008218034,-0.24069946,-0.1434357
305	0.021559771,-0.059163343,0.035158306,-0.040543396,-0.01469496,0.020634536,0.111634724,0.06214007,0.124795035,0.022403298,0.059461817,-0.10110661,-0.07471167,-0.08264821,-0.15474717,-0.001829251,0.008114304,-0.021904085,0.030473936,0.094965756,-0.07003109,0.114578836,0.0101699075,-0.030890282,0.066777006,-0.0041353134,-0.008096096,0.09991767,7.75066E-4,-0.082668856,-0.123613425,-0.0043460513,0.07171306,-0.038007896,0.008982092,-0.07251112,-0.033748604,-0.016915156,0.14437576,-0.010390285,-0.029956779,-0.07166322,0.007913335,0.025955586,0.019587336,0.030815735,0.0607069,0.032308675,-0.09275445,0.02132871,0.106581844,0.057845198,0.0076584797,-0.095575154,0.0017745733,-0.067418136,0.03141148,-0.043606564,0.013004032,-0.007837213,4.3708144E-4,0.033457287,0.0023630455,-0.058768738,0.015962169,0.02772567,0.07152765,0.019595416,0.040317386,0.053226486,0.040281016,0.034205537,-0.080437504,-0.10801668,-0.019896215,-0.044897713,0.06286265,0.08554569,-0.10057019,-0.09480304,-0.03562289,0.027398499,-0.018869331,-0.06283292,0.06642181,-0.037582666,0.11327614,0.03928699,0.036579967,0.03847076,0.16883154,-0.07390958,0.03668628,-0.043821275,0.124095514,0.05769469,0.11679258,0.07127909,-0.013298158,-0.042138696,-0.07191456,0.0871234,-0.08999908,-0.12259239,-0.011918759,0.048684996,-0.06849766,0.072577566,-0.04718679,-0.039378326,-0.03398208,-0.059125155,-0.08224663,-0.0920627,0.07660094,0.11287026,-0.012175765,-0.081423566,0.07618145,0.0147990305,-0.03552852,-0.03246958,0.049950697,-0.10023782,-0.080709934,-0.014530168,-0.12633757,0.05794238
20249	0.001162112,0.007721165,-0.02792353,-0.036497425,-0.05547976,0.034298133,0.044051774,0.03012588,0.07453598,0.05377484,0.013737262,-0.0645475,-0.051205665,-0.019518515,-0.10980445,-0.06034813,0.07202436,-0.034831233,0.021789003,0.06744557,-0.08114229,0.09255963,-0.007465255,-0.059436522,0.07129716,-0.030090282,-0.013661795,0.036940865,0.0048357556,-0.0641388,-0.0852019,-0.06827321,-0.026369845,-0.08214056,0.07161338,-0.136313,0.0029282258,-0.088967584,0.12123105,0.013817167,-0.023569934,0.005814272,-0.049299445,0.053441852,0.045630433,-0.017400183,0.0074977437,-0.059414376,-0.048224855,0.061605677,0.087161824,-0.0013332812,0.043245684,-0.03637533,-0.06623486,-0.10078983,-6.638243E-4,-0.053605705,0.03326703,0.019496333,0.022531755,0.006527889,-0.03828871,-0.057136513,0.06578233,0.057191666,0.030533573,0.003206491,-0.011988575,0.014018372,0.061462305,-0.009652707,-0.07090418,-0.07544118,-0.045893095,0.047815375,0.08371413,0.11662803,-0.06910719,-0.15015854,-0.017483022,-0.028360626,-0.10344878,-0.0782743,0.09960166,0.008023158,0.057560485,0.09912525,0.13757335,0.020886282,0.2513301,-0.089800574,0.06174303,-0.111328214,0.07582718,0.13231558,0.14000575,0.055672154,-0.11416961,0.05604799,-0.11681194,0.101800166,-0.10713957,-0.1006751,-0.10232686,0.034695994,0.0028649531,0.059578363,-0.067840464,-0.028031135,-0.08745662,-0.017999701,-0.038963363,-0.12624559,0.13766329,0.057945,0.021510182,-0.08838551,0.04009064,0.0763661,-0.003994863,-0.034140944,0.036063913,-0.050211206,0.012194323,-0.047183577,-0.09120794,0.0381545
1640	0.01193876,-0.030211044,0.0036094657,-0.045736883,-0.038911838,0.03381912,0.088284194,0.050968252,0.1029688,0.04222444,0.04092601,-0.09347167,-0.06693784,-0.05298409,-0.14140458,-0.035128042,0.04815571,-0.04006304,0.025636805,0.08184109,-0.077632144,0.103900604,-0.002206677,-0.048943676,0.071601205,-0.01779887,-0.017728318,0.07856076,0.0042408924,-0.08736362,-0.11145843,-0.046136603,0.02314307,-0.059042808,0.040301032,-0.1150199,-0.018345334,-0.0638412,0.14360423,0.008161209,-0.023078598,-0.025450049,-0.021391435,0.049051676,0.0399904,-0.0022726299,0.034297284,-0.017387338,-0.07812228,0.043807495,0.10531891,0.029167645,0.025174128,-0.065424755,-0.03169028,-0.09142333,0.017515045,-0.05835564,0.024775205,1.5770597E-4,0.022641031,0.024128709,-0.019949693,-0.06518437,0.037540972,0.04978235,0.05474927,0.01821488,0.016312525,0.039926894,0.062131457,0.01855311,-0.08124369,-0.09617289,-0.04317593,-0.0020800224,0.079878874,0.11444506,-0.08862617,-0.13423027,-0.018085413,-0.0014466502,-0.07473247,-0.07123294,0.09216003,-0.013629209,0.08913807,0.08820481,0.10221933,0.039057337,0.23190531,-0.08581836,0.052998878,-0.081904,0.11022409,0.09396412,0.13951069,0.06310702,-0.06848902,0.0140869515,-0.10269758,0.11191767,-0.11314988,-0.11911071,-0.05990276,0.046227716,-0.035410173,0.068955965,-0.060869336,-0.028760957,-0.07445858,-0.039603435,-0.0635826,-0.1184434,0.111725636,0.09243203,0.0068728738,-0.09043929,0.06485324,0.045176655,-0.020665085,-0.03736475,0.054603722,-0.08437625,-0.039528225,-0.03762651,-0.11792925,0.051100053
2196	0.0012535204,-0.022850223,0.008030145,-0.028812965,-0.025849493,0.022196656,0.065254405,0.030029451,0.077509485,0.026768921,0.03343412,-0.06531371,-0.044886064,-0.042491246,-0.09623977,-0.023017516,0.028296027,-0.022207597,0.017072124,0.053109962,-0.054625235,0.07282212,-0.003295684,-0.03478162,0.049071036,-0.008934974,-0.006501598,0.054662943,0.003062456,-0.054592866,-0.07700181,-0.0211199,0.019492084,-0.042544283,0.02106563,-0.07336146,-0.014201966,-0.03543578,0.09682087,-0.0014839537,-0.024980038,-0.025021326,-0.015819078,0.029030988,0.026748156,7.094593E-4,0.028670918,-0.0067530302,-0.05852463,0.026889458,0.06930312,0.017985638,0.019592416,-0.042616196,-0.023088621,-0.06393857,0.011138272,-0.043814447,0.019561708,-0.0011882691,0.010494667,0.014802866,-0.0094945375,-0.038274314,0.024694515,0.0288623,0.040874112,0.013617486,0.012449749,0.029462617,0.04019175,0.010447065,-0.056444854,-0.070334814,-0.023473686,-0.0043271286,0.050746214,0.077703744,-0.068028264,-0.091600835,-0.015308341,-0.002102791,-0.048267897,-0.05202606,0.06434343,-0.011984118,0.069122136,0.0509636,0.06220601,0.024539499,0.14738664,-0.0585401,0.032310978,-0.055683,0.07543408,0.06481933,0.08950297,0.043223243,-0.037407536,-0.0026657276,-0.073048405,0.07485702,-0.06938712,-0.08511752,-0.03523182,0.035569943,-0.025256421,0.04951817,-0.03994369,-0.02755102,-0.041842025,-0.02962265,-0.04303191,-0.08149981,0.07379492,0.060264364,-1.8405681E-4,-0.062861666,0.04205845,0.027296865,-0.01554241,-0.021597505,0.033055972,-0.058577415,-0.028088732,-0.018949984,-0.0829609,0.040494546
2141	0.02598404,-0.055489536,0.03115658,-0.04676239,-0.015438036,0.019923031,0.103506975,0.056419477,0.12497915,0.029514235,0.06295361,-0.09701707,-0.07057728,-0.07696639,-0.14395377,0.0037739226,0.0029504066,-0.011837041,0.022982936,0.09511155,-0.0677358,0.102838464,0.011790975,-0.024969405,0.07167307,-0.002193304,-0.009754852,0.08703448,-0.0015228312,-0.07871859,-0.12566993,-0.009381428,0.070609756,-0.033842143,0.008036854,-0.057332795,-0.03190742,-0.015235513,0.13851735,-0.007908614,-0.018916257,-0.06388678,-0.002503458,0.0319181,0.016790979,0.041242085,0.05897021,0.036801264,-0.09307493,0.024734164,0.1063355,0.06389585,0.0031111662,-0.09467998,0.006636526,-0.06538512,0.035350457,-0.03760806,0.008290245,-0.008016242,0.0036065076,0.03559608,9.273892E-5,-0.06128975,0.012665593,0.02756304,0.07060164,0.015246254,0.044849236,0.044298623,0.0334234,0.03713575,-0.06797036,-0.10090749,-0.011547402,-0.04796278,0.05908373,0.073843725,-0.09519267,-0.08722214,-0.034689736,0.03197522,-0.016965551,-0.050050825,0.06448521,-0.03904332,0.101904705,0.03239722,0.03666069,0.034112446,0.15301202,-0.06718168,0.035935454,-0.03347786,0.117516674,0.046427805,0.11325515,0.075356275,-0.010517236,-0.0487249,-0.065549575,0.082520984,-0.0850202,-0.11964426,-0.0130082,0.042430148,-0.07054039,0.06998528,-0.039698288,-0.036878906,-0.03371006,-0.062157724,-0.08586323,-0.08476603,0.06679238,0.11623873,-0.0105362125,-0.06935273,0.0733534,0.015944999,-0.03506104,-0.028896287,0.048994824,-0.09541607,-0.08091861,-0.01431309,-0.12280591,0.04998967
1262	0.003210429,-0.014522435,-0.011496542,-0.039303616,-0.04328849,0.023303853,0.05911112,0.038134914,0.078949,0.045029353,0.029579628,-0.06736584,-0.05206074,-0.033974107,-0.11019101,-0.04079789,0.04997671,-0.027896047,0.024467677,0.06792044,-0.07218589,0.09144903,-0.0023644073,-0.046864096,0.06668832,-0.019898264,-0.013823923,0.048654083,0.005195788,-0.06603314,-0.085396774,-0.04816926,-0.011072107,-0.063148946,0.056370165,-0.111907706,-0.006282662,-0.07198565,0.11746048,0.0080921985,-0.02543961,-0.011457175,-0.037181295,0.04488606,0.03883393,-0.003842454,0.019990306,-0.03358023,-0.054722764,0.049494695,0.08381246,0.00947253,0.028073633,-0.046620406,-0.04619333,-0.08200855,0.0061334698,-0.048666544,0.026555933,0.010614781,0.01671809,0.013833877,-0.023712944,-0.05734587,0.04900153,0.04629799,0.042758264,0.00948106,0.0054252036,0.01970536,0.04607803,0.006826888,-0.072588935,-0.07461332,-0.037728377,0.02360355,0.07262963,0.10573804,-0.07503739,-0.12718429,-0.016860865,-0.008538002,-0.0765908,-0.0646861,0.08003068,-0.0022380855,0.06355222,0.07685065,0.11289505,0.021160841,0.21241817,-0.07495815,0.052989997,-0.08221095,0.07721935,0.098979555,0.12407008,0.052654937,-0.085522294,0.03008217,-0.09922752,0.09336945,-0.095927894,-0.09924584,-0.073957056,0.030052997,-0.017674891,0.056881458,-0.052614875,-0.030069772,-0.07311871,-0.024657143,-0.04187974,-0.11249543,0.10944913,0.0663229,0.015995454,-0.08154908,0.046449855,0.052313782,-0.0073431665,-0.031551205,0.036418654,-0.058357906,-0.0082589425,-0.03525916,-0.09325475,0.03565489
12880	0.04053943,-0.06282322,0.038336594,-0.047321215,0.0087292595,0.0014515806,0.09389561,0.050456237,0.11922848,0.01958289,0.04996963,-0.0838722,-0.066433206,-0.072199516,-0.1216627,0.042391133,-0.033369172,0.019857667,0.014046134,0.090446874,-0.045914136,0.08488212,0.029964846,-0.0049473755,0.056985598,0.0069600064,-0.014227972,0.079716966,-0.021083687,-0.0637854,-0.11931131,0.014965351,0.0738969,-0.005238426,-0.0096873315,-0.008707693,-0.03542181,0.008751895,0.120263614,-0.0145926345,-0.014217047,-0.07503716,0.007824695,0.024109,0.0073264516,0.060408086,0.05802935,0.07102427,-0.071021445,0.0067055537,0.09930402,0.07794568,-0.013673987,-0.100501,0.015640736,-0.033562675,0.029278057,-0.015276329,-0.007678205,0.0040201666,-0.021372184,0.028616484,0.01509138,-0.060533617,-0.0029152443,0.014815552,0.07715534,0.01950193,0.05888494,0.036830008,-0.0028428421,0.045522697,-0.049140632,-0.10148832,0.0012393078,-0.060377512,0.043481305,0.031668928,-0.077674136,-0.046797343,-0.053257804,0.055359002,0.034877703,-0.029426476,0.03441327,-0.040807903,0.07955318,-0.016270373,-0.0029051611,0.020997506,0.08953027,-0.050278723,0.025045142,0.0034042913,0.09823381,0.015676519,0.090862945,0.08065947,0.027881922,-0.0761542,-0.02234376,0.044596672,-0.053303238,-0.09569718,0.011442325,0.026576202,-0.074629374,0.06280091,-0.015558831,-0.037316922,-0.008926309,-0.066874005,-0.09173799,-0.049163222,0.02929572,0.11086076,-0.019069945,-0.03569214,0.057079468,-0.006707185,-0.0320189,-0.022989178,0.041711442,-0.0713765,-0.09128894,-0.006618121,-0.10866636,0.0379684
66	0.019191261,-0.08063713,0.05234122,-0.04540728,-0.00855314,0.014692411,0.14701067,0.06789841,0.16154875,0.015503337,0.08788478,-0.12731194,-0.08665098,-0.10483272,-0.1974658,-0.0082602715,0.0035639447,-0.024836078,0.037032623,0.10523468,-0.071958534,0.14451261,0.0010145917,-0.04099001,0.07299646,-0.0017339104,-0.001802208,0.13433944,0.016638253,-0.11159927,-0.14173628,0.0035740663,0.1001319,-0.033546228,-0.009773871,-0.078211434,-0.053541906,0.006971191,0.17188933,-0.015547739,-0.04180968,-0.09622277,0.033090957,0.018020509,0.01857278,0.033500366,0.09101171,0.04717003,-0.12431534,0.015994323,0.1238304,0.069399595,0.017103301,-0.117928125,0.012416566,-0.06729568,0.04976003,-0.057228245,0.025319492,-0.0107292645,0.007707431,0.043005865,0.010732197,-0.070666604,0.00231098,0.02377825,0.08303579,0.033044633,0.06279833,0.07579134,0.048375454,0.05269447,-0.08900926,-0.12941934,-0.021099182,-0.07386758,0.06468123,0.0925938,-0.13736118,-0.09953317,-0.03879443,0.032431494,-0.008874224,-0.07419605,0.08118865,-0.061785597,0.1469451,0.046076782,0.025960416,0.053127594,0.17161623,-0.08056213,0.03351239,-0.031486668,0.16711798,0.053592145,0.12604904,0.07458614,0.015469732,-0.07763772,-0.08708861,0.09658046,-0.116352916,-0.14345121,0.0033986035,0.061701734,-0.0958859,0.076914005,-0.0539117,-0.041736167,-0.02627139,-0.08015765,-0.10177073,-0.09839207,0.08071804,0.1422295,-0.019388946,-0.08533733,0.09157125,0.005485782,-0.04840141,-0.03542501,0.061283384,-0.12894063,-0.11819374,-0.0141742695,-0.14260292,0.07768409
1531	0.014250789,-0.03819427,0.015120973,-0.038235262,-0.024373282,0.017234286,0.08317517,0.04309106,0.09952866,0.030132113,0.04603899,-0.08105451,-0.05641004,-0.05692536,-0.121966474,-0.015443789,0.018782077,-0.02422045,0.02383661,0.07490178,-0.057914153,0.09460173,0.008907199,-0.029700875,0.061107654,-0.007757557,-0.00879268,0.069715045,0.006783098,-0.06801545,-0.09902117,-0.012863839,0.037954617,-0.039557535,0.01916128,-0.06833102,-0.019778697,-0.031013943,0.114094734,-0.0055648186,-0.020743605,-0.040012628,-0.008334677,0.028341888,0.02012678,0.015237496,0.039318774,0.010935112,-0.07010389,0.02989883,0.088861294,0.039625958,0.013527033,-0.07311151,-0.008326176,-0.063371666,0.023612563,-0.03686407,0.013895176,0.0011882677,0.0045131203,0.02594798,-0.0050685992,-0.050864358,0.01564975,0.027244648,0.052502304,0.014901985,0.028903738,0.03978999,0.03333717,0.021531545,-0.065824576,-0.08724415,-0.02068908,-0.01951452,0.05720686,0.07261889,-0.07819503,-0.09127087,-0.02406918,0.015682029,-0.036363963,-0.054736264,0.06280305,-0.021069188,0.08325508,0.04592782,0.04739215,0.026081963,0.15939087,-0.067403525,0.035707798,-0.04458365,0.09648151,0.0618848,0.10455842,0.060411025,-0.03139588,-0.018400045,-0.07133743,0.076858416,-0.081145905,-0.09700272,-0.024397528,0.0353053,-0.042265594,0.05613009,-0.037590127,-0.032834128,-0.037058815,-0.04087308,-0.061186053,-0.08676155,0.07775945,0.085032135,-0.0023652015,-0.06654904,0.060126044,0.022346905,-0.02279647,-0.027950915,0.042600762,-0.070493914,-0.050695393,-0.0192932,-0.0957724,0.04940279
8749	0.04922349,-0.04412262,0.004846129,-0.072750814,-0.012971498,0.009857881,0.065564506,0.059179783,0.10939021,0.059393786,0.033615414,-0.082113795,-0.078525275,-0.047614507,-0.0962271,0.047775876,-0.01578057,0.035342805,0.015939616,0.104592115,-0.0659135,0.07741311,0.036555666,-0.0036616419,0.06961456,3.544262E-4,-0.018268647,0.044259757,-0.049654875,-0.06499057,-0.12916236,-0.014535177,0.035575062,-0.02407921,0.026402265,-0.028482985,-0.016986638,-0.04717427,0.12513132,0.0026307083,-8.522915E-4,-0.038730092,-0.0424784,0.05195363,0.013887865,0.06348305,0.02946424,0.05597973,-0.057099015,0.030004667,0.11520759,0.073629186,-0.01526116,-0.09962418,-0.01205335,-0.04795982,0.013992102,0.0023653116,-0.022412773,0.021318331,-0.022581695,0.017979095,0.0043165707,-0.07839214,0.019328741,0.036847774,0.07809519,0.004431141,0.040176645,0.010264708,0.004674621,0.030759733,-0.048130106,-0.10611659,-0.004763574,-0.023230376,0.05960542,0.038119324,-0.060983017,-0.07341658,-0.061818182,0.04218982,-0.0014793284,-0.025126692,0.05058005,-0.006370257,0.05391881,-0.0044222744,0.048753664,0.009973228,0.13596007,-0.054273624,0.04735728,-0.028303083,0.06918198,0.05149347,0.121538825,0.0926874,-0.024865326,-0.028180696,-0.04282895,0.049611006,-0.04481205,-0.09352195,-0.026797678,0.010177081,-0.050039347,0.063912585,-0.026273599,-0.029593455,-0.036390845,-0.05516403,-0.08599175,-0.07229123,0.0644129,0.09805249,0.004502135,-0.03948477,0.05101826,0.031457983,-0.017284488,-0.029459741,0.039371237,-0.048076797,-0.053496428,-0.01788268,-0.11468525,0.016919475
1571	0.011421248,-0.033244427,0.012818995,-0.031532567,-0.024224276,0.015076507,0.06889961,0.03760662,0.092089824,0.025608338,0.03529229,-0.07575919,-0.056121588,-0.046184517,-0.11129425,-0.010616239,0.015420883,-0.017090257,0.020931074,0.06745006,-0.059446096,0.085817516,0.007928812,-0.026657242,0.05881863,-0.010843287,-0.009777463,0.06527751,0.003966713,-0.06497166,-0.08923811,-0.01958076,0.033107806,-0.042643897,0.019356309,-0.07082545,-0.020614559,-0.034881435,0.11012551,0.00268576,-0.018816564,-0.03771814,-0.0102732945,0.029011127,0.018773366,0.011836536,0.034322094,0.0017767681,-0.06199163,0.026302762,0.08223246,0.030779539,0.011313265,-0.059667494,-0.018927623,-0.06098669,0.021817282,-0.038349025,0.01686217,5.691517E-4,0.0021484396,0.02053026,-0.011471418,-0.052465115,0.022800379,0.025999194,0.045821775,0.010608122,0.025735315,0.035140324,0.02921657,0.020478949,-0.06082743,-0.08083149,-0.021896766,-0.0117481295,0.053698465,0.07261721,-0.07473478,-0.08972769,-0.026249899,0.007666926,-0.034379978,-0.045613572,0.056161508,-0.019530457,0.06955954,0.04171176,0.05041998,0.023818571,0.15481961,-0.057918813,0.037559595,-0.04940791,0.08817408,0.061186913,0.096741304,0.055633627,-0.03584979,-0.010304104,-0.071313925,0.06913132,-0.07426468,-0.09113858,-0.027488187,0.028486414,-0.03484887,0.049889784,-0.036086965,-0.02493406,-0.041426823,-0.036415365,-0.055698678,-0.077499114,0.072544165,0.08039268,0.0021130862,-0.056851476,0.05273218,0.025485843,-0.015528173,-0.025609711,0.035339873,-0.06125955,-0.040435784,-0.017312929,-0.09191274,0.039478086
2121	0.078708455,-0.088858694,0.042180873,-0.09704426,-0.0011179935,0.008865064,0.12744609,0.087314665,0.16656783,0.06140466,0.062317885,-0.13186757,-0.112889074,-0.10202174,-0.14491645,0.0857336,-0.056319755,0.043820698,0.029806778,0.14691606,-0.07651573,0.1155111,0.051576585,0.011561945,0.10113026,0.013009022,-0.009452078,0.093759105,-0.053262386,-0.08779415,-0.18478751,0.015269956,0.10300331,-0.010467836,-0.0010089341,-0.004154585,-0.042572822,-0.029313201,0.17516156,-0.014664295,-0.0032960642,-0.08435863,-0.024874803,0.058045037,0.013480097,0.10110748,0.060250856,0.11442739,-0.095762625,0.026559249,0.1606556,0.12222282,-0.028384503,-0.15989184,0.016414601,-0.04546374,0.036654837,0.007385909,-0.031328443,0.012064287,-0.03303176,0.038733944,0.01916296,-0.10085615,-0.009154756,0.027736904,0.120893165,0.021173218,0.07772194,0.027783468,0.003391365,0.059230812,-0.07065237,-0.14140245,0.007893032,-0.081916235,0.06769832,0.031597283,-0.09970036,-0.07438242,-0.084310785,0.08729318,0.033057325,-0.025516462,0.045713518,-0.04081453,0.105190836,-0.02711926,0.005844703,0.018761966,0.13270529,-0.07068966,0.04762622,-0.0056491354,0.12158774,0.03290269,0.1485722,0.13621941,0.025404278,-0.088608705,-0.041405145,0.05714884,-0.06273827,-0.13442199,0.0101767145,0.025977802,-0.10409339,0.093953125,-0.025703896,-0.04460063,-0.019649737,-0.095299855,-0.13254136,-0.084953696,0.048945725,0.16650146,-0.011379444,-0.045869965,0.08938441,0.005836756,-0.04213716,-0.028289288,0.06594695,-0.0868757,-0.13011274,-0.010135274,-0.162635,0.038481522
10173	0.032466844,-0.03665766,0.0071755024,-0.052817583,-0.023548553,0.021261388,0.06845776,0.05167028,0.09855874,0.04622098,0.036650848,-0.07640499,-0.06495552,-0.052283704,-0.11026322,0.0077439486,0.013280982,0.0015705475,0.025351787,0.09110383,-0.06960823,0.08227062,0.018842693,-0.020518372,0.06934207,-0.009209858,-0.015259439,0.05703091,-0.022223895,-0.06708529,-0.10775004,-0.025750753,0.0286533,-0.03726044,0.028405197,-0.062472608,-0.020412676,-0.052191023,0.121965975,0.005533331,-0.0110659255,-0.0284235,-0.033836722,0.050983172,0.025072215,0.028842218,0.029654836,0.017780084,-0.061463628,0.037957765,0.10216012,0.05199144,0.007424737,-0.07522847,-0.02195377,-0.05956037,0.015543585,-0.021020971,0.0013726042,0.007973994,-0.003920373,0.022334047,-0.0055247126,-0.06651563,0.025153508,0.036588468,0.060797572,0.0116504785,0.030063607,0.018677866,0.02920334,0.020756114,-0.061685443,-0.09057614,-0.015944745,-0.00904599,0.06169209,0.06787309,-0.067269206,-0.10371402,-0.03710987,0.020884465,-0.032660477,-0.040442258,0.06298841,-0.007059604,0.06849328,0.03606539,0.06518652,0.018551555,0.16750444,-0.06652612,0.048780277,-0.047405466,0.08350144,0.0685458,0.12374643,0.07208484,-0.046790473,-0.004455641,-0.070177205,0.0685342,-0.0727183,-0.092873715,-0.041032463,0.02647469,-0.037707683,0.061015762,-0.03568434,-0.029128172,-0.04538192,-0.04621374,-0.06538617,-0.08666964,0.08012154,0.08791923,0.009085046,-0.058606986,0.054694902,0.03007956,-0.014247009,-0.024646098,0.045457277,-0.055909358,-0.044428285,-0.023398483,-0.10256917,0.03208722
1126	0.03050172,-0.06032355,0.031028047,-0.050478164,-0.0115740085,0.011738439,0.11074657,0.057566255,0.12520136,0.026768167,0.060512286,-0.10082479,-0.07657266,-0.07551159,-0.14873238,0.010732277,-0.004060927,-0.011198815,0.02799824,0.095559075,-0.06761495,0.10657116,0.015645368,-0.021251002,0.06498522,-7.886496E-4,-0.013807066,0.09071628,-0.0029641152,-0.08034205,-0.12249287,-9.7116816E-4,0.07215761,-0.029523902,0.004324466,-0.05369298,-0.036311224,-0.013987376,0.1398482,-0.0055813757,-0.020347591,-0.07419285,0.0032690945,0.030478587,0.02076946,0.042696,0.055662267,0.043411624,-0.09272329,0.01731254,0.10831386,0.061271895,6.911445E-4,-0.095583275,0.008244327,-0.06382872,0.03809481,-0.032801393,0.011809109,-0.0037697607,-0.0038612233,0.030924536,0.0017008337,-0.06188898,0.010769073,0.030381069,0.07945347,0.016182253,0.04711745,0.0468812,0.032479454,0.03525825,-0.06939794,-0.102575615,-0.012345448,-0.049167458,0.062638424,0.07165751,-0.094644524,-0.082209885,-0.03687143,0.034796365,-0.0088198595,-0.04976145,0.058981504,-0.03939611,0.10534584,0.025547324,0.03195492,0.032894824,0.1488051,-0.068049274,0.02810834,-0.02752717,0.120754704,0.047054548,0.114872076,0.07664316,-0.0059139812,-0.049857005,-0.06472118,0.07805422,-0.079305254,-0.117440805,-0.008018627,0.041376457,-0.06899136,0.07205823,-0.034791768,-0.034784,-0.027578482,-0.06412701,-0.08985341,-0.08594509,0.06690924,0.11782537,-0.016116887,-0.06603588,0.07160236,0.0053738593,-0.033160087,-0.02854546,0.04787916,-0.101618305,-0.08953586,-0.013041524,-0.12063861,0.05140699
